earth_year, earth_date,mars_date,solar_day,max_ground_temp,min_ground_temp,max_air_temp,min_air_temp,mean_pressure,sunrise,sunset,UV_Radiation,weather
"2013","06-14 UTC","Mars, Month 12 - LS 335deg",304,-6,-70,1,-72,848,6:47,18:53,high,Sunny
"2013","06-13 UTC","Mars, Month 12 - LS 334deg",303,-8,-71,1,-74,849,6:47,18:53,high,Sunny
"2013","06-12 UTC","Mars, Month 12 - LS 334deg",302,-3,-71,1,-69,850,6:47,18:54,high,Sunny
"2013","06-11 UTC","Mars, Month 12 - LS 333deg",301,-6,-73,-4,-72,852,6:47,18:54,high,Sunny
"2013","06-10 UTC","Mars, Month 12 - LS 333deg",300,-8,-72,-2,-73,852,6:47,18:54,high,Sunny
"2013","06-09 UTC","Mars, Month 12 - LS 332deg",299,-8,-71,-1,-75,849,6:47,18:54,high,Sunny
"2013","06-08 UTC","Mars, Month 12 - LS 331deg",298,-3,-72,3,-76,850,6:47,18:54,high,Sunny
"2013","06-07 UTC","Mars, Month 12 - LS 331deg",297,-7,-72,2,-73,849,6:47,18:54,high,Sunny
"2013","06-06 UTC","Mars, Month 12 - LS 330deg",296,-9,-71,1,-73,850,6:46,18:54,high,Sunny
"2013","06-05 UTC","Mars, Month 12 - LS 330deg",295,-15,-71,-1,-71,853,6:46,18:54,high,Sunny
"2013","06-04 UTC","Mars, Month 11 - LS 329deg",294,-4,-72,-1,-71,852,6:46,18:54,high,Sunny
"2013","06-03 UTC","Mars, Month 11 - LS 329deg",293,-4,-72,0,-72,850,6:46,18:55,high,Sunny
"2013","06-02 UTC","Mars, Month 11 - LS 328deg",292,-1,-71,-1,-71,853,6:46,18:55,high,Sunny
"2013","06-01 UTC","Mars, Month 11 - LS 327deg",291,-4,-70,0,-70,853,6:46,18:55,high,Sunny
"2013","05-31 UTC","Mars, Month 11 - LS 327deg",290,-3,-71,0,-71,853,6:46,18:55,high,Sunny
"2013","05-30 UTC","Mars, Month 11 - LS 326deg",289,-3,-71,0,-70,854,6:46,18:55,high,Sunny
"2013","05-29 UTC","Mars, Month 11 - LS 326deg",288,-4,-69,0,-70,854,6:46,18:55,high,Sunny
"2013","05-27 UTC","Mars, Month 11 - LS 325deg",287,-3,-72,-1,-69,856,6:46,18:55,high,Sunny
"2013","05-26 UTC","Mars, Month 11 - LS 325deg",286,-2,-71,-1,-70,854,6:46,18:55,high,Sunny
"2013","05-25 UTC","Mars, Month 11 - LS 324deg",285,-5,-70,0,-71,852,6:45,18:55,high,Sunny
"2013","05-24 UTC","Mars, Month 11 - LS 323deg",284,-3,-71,-1,-70,854,6:45,18:55,high,Sunny
"2013","05-23 UTC","Mars, Month 11 - LS 323deg",283,-4,-68,1,-70,854,6:45,18:55,high,Sunny
"2013","05-22 UTC","Mars, Month 11 - LS 322deg",282,-2,-72,-1,-70,856,6:45,18:55,high,Sunny
"2013","05-21 UTC","Mars, Month 11 - LS 322deg",281,-2,-68,0,-70,855,6:45,18:55,high,Sunny
"2013","05-20 UTC","Mars, Month 11 - LS 321deg",280,-4,-69,0,-70,856,6:45,18:55,high,Sunny
"2013","05-19 UTC","Mars, Month 11 - LS 321deg",279,-5,-68,-1,-68,856,6:45,18:55,high,Sunny
"2013","05-18 UTC","Mars, Month 11 - LS 320deg",278,-3,-67,-1,-67,855,6:44,18:55,high,Sunny
"2013","05-17 UTC","Mars, Month 11 - LS 319deg",277,-4,-69,-1,-69,857,6:44,18:55,high,Sunny
"2013","05-16 UTC","Mars, Month 11 - LS 319deg",276,-4,-69,0,-71,858,6:44,18:55,moderate,Sunny
"2013","05-15 UTC","Mars, Month 11 - LS 318deg",275,-6,-67,-1,-68,860,6:44,18:55,high,Sunny
"2013","05-14 UTC","Mars, Month 11 - LS 318deg",274,-2,-70,-1,-68,861,6:44,18:55,high,Sunny
"2013","05-13 UTC","Mars, Month 11 - LS 317deg",273,-4,-70,-1,-67,861,6:43,18:55,high,Sunny
"2013","05-12 UTC","Mars, Month 11 - LS 316deg",272,-5,-71,-1,-72,864,6:43,18:54,high,Sunny
"2013","05-11 UTC","Mars, Month 11 - LS 316deg",271,-6,-69,2,-70,864,6:43,18:54,high,Sunny
"2013","05-10 UTC","Mars, Month 11 - LS 315deg",270,-6,-67,2,-71,863,6:43,18:54,high,Sunny
"2013","05-09 UTC","Mars, Month 11 - LS 315deg",269,-3,-72,2,-71,866,6:42,18:54,high,Sunny
"2013","05-08 UTC","Mars, Month 11 - LS 314deg",268,-5,-70,2,-71,864,6:42,18:54,high,Sunny
"2013","05-07 UTC","Mars, Month 11 - LS 313deg",267,,,,,,6:42,18:54,,Sunny
"2013","05-02 UTC","Mars, Month 11 - LS 311deg",262,,,,,,6:40,18:53,,Sunny
"2013","05-01 UTC","Mars, Month 11 - LS 310deg",261,-4,-70,4,-73,868,6:40,18:53,high,Sunny
"2013","04-30 UTC","Mars, Month 11 - LS 309deg",260,-11,-70,2,-72,875,6:40,18:53,high,Sunny
"2013","04-29 UTC","Mars, Month 11 - LS 309deg",259,-3,-72,6,-73,871,6:39,18:52,high,Sunny
"2013","04-28 UTC","Mars, Month 11 - LS 308deg",258,-9,-71,6,-73,869,6:39,18:52,very_high,Sunny
"2013","04-27 UTC","Mars, Month 11 - LS 308deg",257,-1,-70,5,-73,871,6:39,18:52,very_high,Sunny
"2013","04-26 UTC","Mars, Month 11 - LS 307deg",256,-2,-70,5,-73,871,6:38,18:52,very_high,Sunny
"2013","04-25 UTC","Mars, Month 11 - LS 306deg",255,-5,-69,6,-72,877,6:38,18:51,very_high,Sunny
"2013","04-24 UTC","Mars, Month 11 - LS 306deg",254,-3,-70,4,-73,871,6:37,18:51,very_high,Sunny
"2013","04-23 UTC","Mars, Month 11 - LS 305deg",253,-6,-71,5,-73,877,6:37,18:51,very_high,Sunny
"2013","04-22 UTC","Mars, Month 11 - LS 304deg",252,-8,-71,5,-72,874,6:37,18:51,very_high,Sunny
"2013","04-20 UTC","Mars, Month 11 - LS 304deg",251,-2,-71,7,-73,876,6:36,18:50,very_high,Sunny
"2013","04-19 UTC","Mars, Month 11 - LS 303deg",250,-2,-70,5,-72,877,6:36,18:50,very_high,Sunny
"2013","04-18 UTC","Mars, Month 11 - LS 303deg",249,-3,-69,5,-72,873,6:35,18:50,high,Sunny
"2013","04-17 UTC","Mars, Month 11 - LS 302deg",248,-4,-70,3,-71,877,6:35,18:49,high,Sunny
"2013","04-16 UTC","Mars, Month 11 - LS 301deg",247,-4,-71,6,-73,873,6:35,18:49,very_high,Sunny
"2013","04-15 UTC","Mars, Month 11 - LS 301deg",246,-1,-73,6,-73,878,6:34,18:49,very_high,Sunny
"2013","04-14 UTC","Mars, Month 11 - LS 300deg",245,-6,-70,6,-72,879,6:34,18:48,very_high,Sunny
"2013","04-13 UTC","Mars, Month 11 - LS 300deg",244,-6,-69,7,-72,878,6:33,18:48,very_high,Sunny
"2013","04-12 UTC","Mars, Month 10 - LS 299deg",243,-7,-71,6,-73,884,6:33,18:48,very_high,Sunny
"2013","04-11 UTC","Mars, Month 10 - LS 298deg",242,-7,-70,6,-72,881,6:32,18:47,very_high,Sunny
"2013","04-10 UTC","Mars, Month 10 - LS 298deg",241,0,-72,5,-73,884,6:32,18:47,very_high,Sunny
"2013","04-09 UTC","Mars, Month 10 - LS 297deg",240,-6,-70,5,-72,884,6:31,18:47,very_high,Sunny
"2013","04-08 UTC","Mars, Month 10 - LS 297deg",239,-1,-73,5,-73,885,6:31,18:46,very_high,Sunny
"2013","04-07 UTC","Mars, Month 10 - LS 296deg",238,-2,-70,7,-72,885,6:30,18:46,very_high,Sunny
"2013","04-06 UTC","Mars, Month 10 - LS 295deg",237,-5,-71,6,-73,883,6:30,18:45,very_high,Sunny
"2013","04-05 UTC","Mars, Month 10 - LS 295deg",236,-3,-72,6,-72,886,6:29,18:45,very_high,Sunny
"2013","04-04 UTC","Mars, Month 10 - LS 294deg",235,0,-70,7,-73,886,6:29,18:44,very_high,Sunny
"2013","04-03 UTC","Mars, Month 10 - LS 293deg",234,-4,-69,5,-73,890,6:28,18:44,very_high,Sunny
"2013","04-02 UTC","Mars, Month 10 - LS 293deg",233,-3,-69,6,-73,889,6:28,18:44,very_high,Sunny
"2013","04-01 UTC","Mars, Month 10 - LS 292deg",232,-5,-69,6,-72,888,6:27,18:43,very_high,Sunny
"2013","03-31 UTC","Mars, Month 10 - LS 292deg",231,-6,-71,7,-73,890,6:26,18:43,very_high,Sunny
"2013","03-30 UTC","Mars, Month 10 - LS 291deg",230,0,-69,7,-72,888,6:26,18:42,very_high,Sunny
"2013","03-29 UTC","Mars, Month 10 - LS 290deg",229,-4,-69,7,-70,894,6:25,18:42,very_high,Sunny
"2013","03-28 UTC","Mars, Month 10 - LS 290deg",228,-3,-71,7,-71,894,6:25,18:41,very_high,Sunny
"2013","03-27 UTC","Mars, Month 10 - LS 289deg",227,4,-70,7,-72,892,6:24,18:41,very_high,Sunny
"2013","03-26 UTC","Mars, Month 10 - LS 288deg",226,1,-70,6,-71,894,6:24,18:40,very_high,Sunny
"2013","03-25 UTC","Mars, Month 10 - LS 288deg",225,-8,-71,7,-72,894,6:23,18:40,very_high,Sunny
"2013","03-24 UTC","Mars, Month 10 - LS 287deg",224,-1,-69,6,-71,894,6:22,18:39,very_high,Sunny
"2013","03-23 UTC","Mars, Month 10 - LS 287deg",223,-5,-71,6,-72,895,6:22,18:39,very_high,Sunny
"2013","03-22 UTC","Mars, Month 10 - LS 286deg",222,,,,,,6:21,18:38,,Sunny
"2013","03-15 UTC","Mars, Month 10 - LS 281deg",215,,,,,,6:17,18:34,,Sunny
"2013","02-27 UTC","Mars, Month 10 - LS 272deg",200,,,,,,6:06,18:24,,Sunny
"2013","02-26 UTC","Mars, Month 10 - LS 271deg",199,0,-66,4,-71,917,6:06,18:24,high,Sunny
"2013","02-25 UTC","Mars, Month 10 - LS 271deg",198,-2,-67,6,-70,914,6:05,18:23,high,Sunny
"2013","02-24 UTC","Mars, Month 10 - LS 270deg",197,-3,-68,5,-72,915,6:04,18:22,high,Sunny
"2013","02-23 UTC","Mars, Month 9 - LS 269deg",196,-3,-66,7,-70,916,6:04,18:21,high,Sunny
"2013","02-22 UTC","Mars, Month 9 - LS 269deg",195,,,,,,6:03,18:21,,Sunny
"2013","02-19 UTC","Mars, Month 9 - LS 267deg",192,,,,,,6:01,18:19,,Sunny
"2013","02-18 UTC","Mars, Month 9 - LS 266deg",191,-3,-67,7,-71,921,6:00,18:18,very_high,Sunny
"2013","02-17 UTC","Mars, Month 9 - LS 265deg",190,-3,-66,7,-72,917,5:59,18:17,high,Sunny
"2013","02-16 UTC","Mars, Month 9 - LS 265deg",189,-2,-68,6,-71,920,5:59,18:16,high,Sunny
"2013","02-15 UTC","Mars, Month 9 - LS 264deg",188,-3,-68,7,-72,920,5:58,18:16,very_high,Sunny
"2013","02-14 UTC","Mars, Month 9 - LS 263deg",187,-1,-67,7,-73,921,5:57,18:15,high,Sunny
"2013","02-13 UTC","Mars, Month 9 - LS 263deg",186,-2,-66,5,-71,922,5:57,18:14,high,Sunny
"2013","02-12 UTC","Mars, Month 9 - LS 262deg",185,-5,-67,7,-72,923,5:56,18:14,high,Sunny
"2013","02-11 UTC","Mars, Month 9 - LS 261deg",184,0,-67,6,-71,923,5:55,18:13,high,Sunny
"2013","02-10 UTC","Mars, Month 9 - LS 261deg",183,-1,-67,6,-72,921,5:55,18:12,high,Sunny
"2013","02-09 UTC","Mars, Month 9 - LS 260deg",182,0,-67,7,-70,921,5:54,18:11,high,Sunny
"2013","02-08 UTC","Mars, Month 9 - LS 260deg",181,1,-67,6,-70,918,5:53,18:11,high,Sunny
"2013","02-07 UTC","Mars, Month 9 - LS 259deg",180,-1,-67,6,-70,919,5:52,18:10,high,Sunny
"2013","02-06 UTC","Mars, Month 9 - LS 258deg",179,-7,-66,5,-72,920,5:52,18:09,high,Sunny
"2013","02-04 UTC","Mars, Month 9 - LS 258deg",178,-2,-66,6,-71,920,5:51,18:09,high,Sunny
"2013","02-03 UTC","Mars, Month 9 - LS 257deg",177,-1,-66,5,-69,921,5:50,18:08,high,Sunny
"2013","02-02 UTC","Mars, Month 9 - LS 256deg",176,0,-67,6,-69,920,5:50,18:07,high,Sunny
"2013","02-01 UTC","Mars, Month 9 - LS 256deg",175,-4,-68,6,-70,921,5:49,18:06,high,Sunny
"2013","01-31 UTC","Mars, Month 9 - LS 255deg",174,0,-67,7,-71,921,5:48,18:06,high,Sunny
"2013","01-30 UTC","Mars, Month 9 - LS 254deg",173,0,-67,6,-71,920,5:48,18:05,high,Sunny
"2013","01-29 UTC","Mars, Month 9 - LS 254deg",172,0,-67,6,-71,923,5:47,18:04,high,Sunny
"2013","01-28 UTC","Mars, Month 9 - LS 253deg",171,1,-67,6,-71,925,5:46,18:03,high,Sunny
"2013","01-27 UTC","Mars, Month 9 - LS 252deg",170,0,-66,5,-69,925,5:46,18:03,high,Sunny
"2013","01-26 UTC","Mars, Month 9 - LS 252deg",169,0,-66,6,-70,922,5:45,18:02,high,Sunny
"2013","01-25 UTC","Mars, Month 9 - LS 251deg",168,1,-66,7,-69,923,5:45,18:01,high,Sunny
"2013","01-24 UTC","Mars, Month 9 - LS 250deg",167,-3,-65,6,-69,920,5:44,18:01,high,Sunny
"2013","01-23 UTC","Mars, Month 9 - LS 250deg",166,-5,-65,4,-67,922,5:43,18:00,high,Sunny
"2013","01-22 UTC","Mars, Month 9 - LS 249deg",165,-3,-65,4,-69,922,5:43,17:59,high,Sunny
"2013","01-21 UTC","Mars, Month 9 - LS 248deg",164,-1,-64,7,-68,919,5:42,17:59,high,Sunny
"2013","01-20 UTC","Mars, Month 9 - LS 248deg",163,-1,-65,6,-71,919,5:41,17:58,very_high,Sunny
"2013","01-19 UTC","Mars, Month 9 - LS 247deg",162,-1,-65,7,-72,919,5:41,17:57,very_high,Sunny
"2013","01-18 UTC","Mars, Month 9 - LS 246deg",161,-2,-65,5,-71,919,5:40,17:56,very_high,Sunny
"2013","01-17 UTC","Mars, Month 9 - LS 246deg",160,-3,-67,6,-72,919,5:40,17:56,very_high,Sunny
"2013","01-16 UTC","Mars, Month 9 - LS 245deg",159,-4,-65,5,-72,918,5:39,17:55,very_high,Sunny
"2013","01-15 UTC","Mars, Month 9 - LS 245deg",158,-3,-66,4,-70,922,5:39,17:54,very_high,Sunny
"2013","01-14 UTC","Mars, Month 9 - LS 244deg",157,-2,-64,5,-71,920,5:38,17:54,very_high,Sunny
"2013","01-13 UTC","Mars, Month 9 - LS 243deg",156,0,-65,5,-73,922,5:37,17:53,very_high,Sunny
"2013","01-12 UTC","Mars, Month 9 - LS 243deg",155,0,-64,4,-70,917,5:37,17:52,very_high,Sunny
"2013","01-11 UTC","Mars, Month 9 - LS 242deg",154,-2,-65,4,-72,917,5:36,17:52,very_high,Sunny
"2013","01-10 UTC","Mars, Month 9 - LS 241deg",153,1,-65,4,-70,915,5:36,17:51,very_high,Sunny
"2013","01-09 UTC","Mars, Month 9 - LS 241deg",152,1,-63,6,-69,914,5:35,17:51,very_high,Sunny
"2013","01-08 UTC","Mars, Month 9 - LS 240deg",151,-3,-65,5,-69,915,5:35,17:50,very_high,Sunny
"2013","01-07 UTC","Mars, Month 8 - LS 239deg",150,-3,-64,6,-73,913,5:34,17:49,very_high,Sunny
"2013","01-06 UTC","Mars, Month 8 - LS 239deg",149,0,-65,4,-71,914,5:34,17:49,very_high,Sunny
"2013","01-05 UTC","Mars, Month 8 - LS 238deg",148,-3,-65,5,-70,912,5:33,17:48,very_high,Sunny
"2013","01-04 UTC","Mars, Month 8 - LS 237deg",147,0,-65,6,-72,914,5:33,17:47,very_high,Sunny
"2013","01-03 UTC","Mars, Month 8 - LS 237deg",146,-1,-65,8,-72,908,5:32,17:47,very_high,Sunny
"2013","01-02 UTC","Mars, Month 8 - LS 236deg",145,-1,-64,7,-70,909,5:32,17:46,very_high,Sunny
"2013","01-01 UTC","Mars, Month 8 - LS 235deg",144,2,-64,7,-71,907,5:31,17:46,very_high,Sunny
"2012","12-31 UTC","Mars, Month 8 - LS 235deg",143,-2,-63,8,-72,908,5:31,17:45,very_high,Sunny
"2012","12-29 UTC","Mars, Month 8 - LS 234deg",142,0,-65,8,-73,906,5:30,17:44,very_high,Sunny
"2012","12-28 UTC","Mars, Month 8 - LS 233deg",141,-2,-64,8,-72,904,5:30,17:44,very_high,Sunny
"2012","12-27 UTC","Mars, Month 8 - LS 233deg",140,-2,-66,8,-71,903,5:29,17:43,very_high,Sunny
"2012","12-26 UTC","Mars, Month 8 - LS 232deg",139,0,-66,9,-71,899,5:29,17:43,very_high,Sunny
"2012","12-25 UTC","Mars, Month 8 - LS 232deg",138,-1,-65,8,-71,899,5:29,17:42,very_high,Sunny
"2012","12-24 UTC","Mars, Month 8 - LS 231deg",137,-1,-64,8,-71,896,5:28,17:42,very_high,Sunny
"2012","12-23 UTC","Mars, Month 8 - LS 230deg",136,-1,-65,7,-74,897,5:28,17:41,very_high,Sunny
"2012","12-22 UTC","Mars, Month 8 - LS 230deg",135,-5,-65,8,-72,894,5:27,17:41,very_high,Sunny
"2012","12-21 UTC","Mars, Month 8 - LS 229deg",134,-1,-67,7,-74,893,5:27,17:40,very_high,Sunny
"2012","12-20 UTC","Mars, Month 8 - LS 228deg",133,1,-65,6,-69,891,5:27,17:39,very_high,Sunny
"2012","12-19 UTC","Mars, Month 8 - LS 228deg",132,-6,-65,5,-69,890,5:26,17:39,very_high,Sunny
"2012","12-18 UTC","Mars, Month 8 - LS 227deg",131,-8,-65,6,-70,889,5:26,17:38,very_high,Sunny
"2012","12-17 UTC","Mars, Month 8 - LS 226deg",130,-9,-65,5,-70,888,5:26,17:38,high,Sunny
"2012","12-16 UTC","Mars, Month 8 - LS 226deg",129,-2,-65,6,-69,886,5:25,17:37,high,Sunny
"2012","12-15 UTC","Mars, Month 8 - LS 225deg",128,-3,-67,6,-69,883,5:25,17:37,high,Sunny
"2012","12-14 UTC","Mars, Month 8 - LS 224deg",127,-1,-67,7,-71,884,5:25,17:37,very_high,Sunny
"2012","12-13 UTC","Mars, Month 8 - LS 224deg",126,-4,-66,7,-71,880,5:24,17:36,very_high,Sunny
"2012","12-12 UTC","Mars, Month 8 - LS 223deg",125,-5,-68,7,-66,880,5:24,17:36,very_high,Sunny
"2012","12-11 UTC","Mars, Month 8 - LS 223deg",124,-5,-66,6,-63,876,5:24,17:35,very_high,Sunny
"2012","12-10 UTC","Mars, Month 8 - LS 222deg",123,-10,-66,2,-62,875,5:23,17:35,high,Sunny
"2012","12-09 UTC","Mars, Month 8 - LS 221deg",122,-3,-65,3,-66,869,5:23,17:34,very_high,Sunny
"2012","12-08 UTC","Mars, Month 8 - LS 221deg",121,0,-66,9,-68,869,5:23,17:34,high,Sunny
"2012","12-07 UTC","Mars, Month 8 - LS 220deg",120,-3,-67,16,-79,867,5:22,17:33,very_high,Sunny
"2012","12-06 UTC","Mars, Month 8 - LS 219deg",119,-6,-66,19,-78,866,5:22,17:33,very_high,Sunny
"2012","12-05 UTC","Mars, Month 8 - LS 219deg",118,-6,-65,18,-77,864,5:22,17:33,very_high,Sunny
"2012","12-04 UTC","Mars, Month 8 - LS 218deg",117,-5,-66,18,-76,861,5:22,17:32,very_high,Sunny
"2012","12-03 UTC","Mars, Month 8 - LS 217deg",116,-6,-67,18,-78,859,5:21,17:32,very_high,Sunny
"2012","12-02 UTC","Mars, Month 8 - LS 217deg",115,-8,-66,17,-78,857,5:21,17:31,very_high,Sunny
"2012","12-01 UTC","Mars, Month 8 - LS 216deg",114,-6,-69,18,-78,857,5:21,17:31,very_high,Sunny
"2012","11-30 UTC","Mars, Month 8 - LS 216deg",113,-6,-66,16,-77,857,5:21,17:31,very_high,Sunny
"2012","11-29 UTC","Mars, Month 8 - LS 215deg",112,-8,-65,18,-79,852,5:21,17:30,very_high,Sunny
"2012","11-28 UTC","Mars, Month 8 - LS 214deg",111,-4,-66,18,-77,849,5:20,17:30,very_high,Sunny
"2012","11-27 UTC","Mars, Month 8 - LS 214deg",110,-5,-65,17,-78,848,5:20,17:30,high,Sunny
"2012","11-26 UTC","Mars, Month 8 - LS 213deg",109,-3,-64,16,-78,844,5:20,17:29,high,Sunny
"2012","11-25 UTC","Mars, Month 8 - LS 212deg",108,-4,-65,17,-78,845,5:20,17:29,high,Sunny
"2012","11-24 UTC","Mars, Month 8 - LS 212deg",107,-5,-66,17,-80,844,5:20,17:29,high,Sunny
"2012","11-23 UTC","Mars, Month 8 - LS 211deg",106,-8,-66,17,-78,841,5:19,17:28,high,Sunny
"2012","11-21 UTC","Mars, Month 8 - LS 211deg",105,-6,-66,17,-77,839,5:19,17:28,high,Sunny
"2012","11-20 UTC","Mars, Month 8 - LS 210deg",104,-5,-67,18,-78,838,5:19,17:28,very_high,Sunny
"2012","11-19 UTC","Mars, Month 7 - LS 209deg",103,-3,-66,19,-80,836,5:19,17:27,very_high,Sunny
"2012","11-18 UTC","Mars, Month 7 - LS 209deg",102,-3,-67,17,-75,833,5:19,17:27,very_high,Sunny
"2012","11-17 UTC","Mars, Month 7 - LS 208deg",101,-2,-65,16,-77,830,5:19,17:27,very_high,Sunny
"2012","11-16 UTC","Mars, Month 7 - LS 207deg",100,-1,-66,13,-77,829,5:19,17:26,very_high,Sunny
"2012","11-15 UTC","Mars, Month 7 - LS 207deg",99,-1,-68,14,-76,829,5:19,17:26,very_high,Sunny
"2012","11-14 UTC","Mars, Month 7 - LS 206deg",98,-1,-68,15,-79,828,5:18,17:26,very_high,Sunny
"2012","11-13 UTC","Mars, Month 7 - LS 206deg",97,-3,-68,15,-79,828,5:18,17:26,very_high,Sunny
"2012","11-12 UTC","Mars, Month 7 - LS 205deg",96,2,-71,15,-79,826,5:18,17:25,very_high,Sunny
"2012","11-11 UTC","Mars, Month 7 - LS 204deg",95,0,-68,15,-79,822,5:18,17:25,very_high,Sunny
"2012","11-10 UTC","Mars, Month 7 - LS 204deg",94,0,-70,16,-81,822,5:18,17:25,very_high,Sunny
"2012","11-09 UTC","Mars, Month 7 - LS 203deg",93,-1,-72,16,-81,819,5:18,17:25,very_high,Sunny
"2012","11-08 UTC","Mars, Month 7 - LS 202deg",92,-1,-74,15,-82,820,5:18,17:24,very_high,Sunny
"2012","11-07 UTC","Mars, Month 7 - LS 202deg",91,-1,-74,16,-81,817,5:18,17:24,very_high,Sunny
"2012","11-06 UTC","Mars, Month 7 - LS 201deg",90,0,-71,16,-80,813,5:18,17:24,very_high,Sunny
"2012","11-05 UTC","Mars, Month 7 - LS 201deg",89,-1,-73,16,-82,813,5:18,17:24,very_high,Sunny
"2012","11-04 UTC","Mars, Month 7 - LS 200deg",88,-2,-70,15,-82,811,5:18,17:24,very_high,Sunny
"2012","11-03 UTC","Mars, Month 7 - LS 199deg",87,-2,-70,15,-81,808,5:18,17:23,very_high,Sunny
"2012","11-02 UTC","Mars, Month 7 - LS 199deg",86,-4,-71,15,-81,808,5:18,17:23,very_high,Sunny
"2012","11-01 UTC","Mars, Month 7 - LS 198deg",85,-1,-71,15,-81,805,5:18,17:23,very_high,Sunny
"2012","10-31 UTC","Mars, Month 7 - LS 198deg",84,0,-70,15,-82,801,5:18,17:23,very_high,Sunny
"2012","10-30 UTC","Mars, Month 7 - LS 197deg",83,0,-72,15,-83,801,5:18,17:23,very_high,Sunny
"2012","10-29 UTC","Mars, Month 7 - LS 196deg",82,0,-72,14,-83,799,5:18,17:22,very_high,Sunny
"2012","10-28 UTC","Mars, Month 7 - LS 196deg",81,-2,-72,13,-82,798,5:18,17:22,very_high,Sunny
"2012","10-27 UTC","Mars, Month 7 - LS 195deg",80,-3,-70,14,-82,796,5:18,17:22,very_high,Sunny
"2012","10-26 UTC","Mars, Month 7 - LS 195deg",79,-1,-73,14,-84,795,5:18,17:22,very_high,Sunny
"2012","10-25 UTC","Mars, Month 7 - LS 194deg",78,0,-71,14,-82,793,5:18,17:22,very_high,Sunny
"2012","10-24 UTC","Mars, Month 7 - LS 193deg",77,0,-71,15,-83,792,5:18,17:22,very_high,Sunny
"2012","10-23 UTC","Mars, Month 7 - LS 193deg",76,-1,-73,15,-83,792,5:18,17:22,very_high,Sunny
"2012","10-22 UTC","Mars, Month 7 - LS 192deg",75,-1,-73,13,-84,791,5:18,17:21,very_high,Sunny
"2012","10-21 UTC","Mars, Month 7 - LS 192deg",74,-5,-72,13,-83,790,5:18,17:21,very_high,Sunny
"2012","10-20 UTC","Mars, Month 7 - LS 191deg",73,0,-70,13,-83,788,5:18,17:21,very_high,Sunny
"2012","10-19 UTC","Mars, Month 7 - LS 190deg",72,-2,-73,12,-82,785,5:18,17:21,very_high,Sunny
"2012","10-18 UTC","Mars, Month 7 - LS 190deg",71,-2,-71,12,-81,784,5:18,17:21,very_high,Sunny
"2012","10-17 UTC","Mars, Month 7 - LS 189deg",70,-1,-72,13,-82,783,5:18,17:21,very_high,Sunny
"2012","10-15 UTC","Mars, Month 7 - LS 189deg",69,0,-73,12,-82,778,5:18,17:21,high,Sunny
"2012","10-14 UTC","Mars, Month 7 - LS 188deg",68,-2,-71,12,-80,781,5:18,17:21,very_high,Sunny
"2012","10-13 UTC","Mars, Month 7 - LS 187deg",67,-6,-73,13,-81,780,5:18,17:21,very_high,Sunny
"2012","10-12 UTC","Mars, Month 7 - LS 187deg",66,-2,-73,12,-83,778,5:18,17:21,very_high,Sunny
"2012","10-11 UTC","Mars, Month 7 - LS 186deg",65,-2,-72,12,-82,777,5:19,17:20,very_high,Sunny
"2012","10-10 UTC","Mars, Month 7 - LS 186deg",64,0,-74,12,-83,776,5:19,17:20,very_high,Sunny
"2012","10-09 UTC","Mars, Month 7 - LS 185deg",63,0,-73,12,-81,775,5:19,17:20,very_high,Sunny
"2012","10-08 UTC","Mars, Month 7 - LS 184deg",62,-1,-72,11,-82,774,5:19,17:20,very_high,Sunny
"2012","10-07 UTC","Mars, Month 7 - LS 184deg",61,-2,-72,13,-83,772,5:19,17:20,very_high,Sunny
"2012","10-06 UTC","Mars, Month 7 - LS 183deg",60,-2,-75,12,-84,772,5:19,17:20,very_high,Sunny
"2012","10-05 UTC","Mars, Month 7 - LS 183deg",59,-1,-76,11,-82,771,5:19,17:20,very_high,Sunny
"2012","10-04 UTC","Mars, Month 7 - LS 182deg",58,-3,-74,11,-82,769,5:19,17:20,very_high,Sunny
"2012","10-03 UTC","Mars, Month 7 - LS 181deg",57,-3,-73,12,-82,769,5:19,17:20,very_high,Sunny
"2012","10-02 UTC","Mars, Month 7 - LS 181deg",56,-4,-73,10,-80,768,5:20,17:20,very_high,Sunny
"2012","10-01 UTC","Mars, Month 7 - LS 180deg",55,-2,-74,11,-78,766,5:20,17:20,very_high,Sunny
"2012","09-30 UTC","Mars, Month 7 - LS 180deg",54,-9,-72,10,-77,766,5:20,17:20,very_high,Sunny
"2012","09-29 UTC","Mars, Month 6 - LS 179deg",53,-5,-71,11,-81,764,5:20,17:20,very_high,Sunny
"2012","09-28 UTC","Mars, Month 6 - LS 179deg",52,-7,-74,12,-84,762,5:20,17:20,very_high,Sunny
"2012","09-27 UTC","Mars, Month 6 - LS 178deg",51,-7,-76,13,-83,762,5:20,17:20,very_high,Sunny
"2012","09-26 UTC","Mars, Month 6 - LS 177deg",50,-10,-72,11,-76,761,5:20,17:20,very_high,Sunny
"2012","09-25 UTC","Mars, Month 6 - LS 177deg",49,-10,-74,10,-81,761,5:21,17:20,very_high,Sunny
"2012","09-24 UTC","Mars, Month 6 - LS 176deg",48,0,-75,12,-84,759,5:21,17:20,very_high,Sunny
"2012","09-23 UTC","Mars, Month 6 - LS 176deg",47,-9,-75,14,-83,758,5:21,17:20,very_high,Sunny
